Brand,Model,Year of Manufacture,Transmission,Fuel Type,Engine Capacity (cc),Mileage (km),Price Rs.
Honda,FIT Gp5 S Grade,2014,Automatic,Hybrid,1500,48000,8550000
Toyota,Carina,1998,Automatic,Petrol,1500,239000,3750000
Toyota,Axio WXB,2017,Automatic,Hybrid,1500,110000,12800000
Ford,Laser,1990,Manual,Petrol,1300,123456,1460000
Suzuki,A-Star,2012,Manual,Petrol,1000,121000,3550000
Mitsubishi,Lancer,2000,Manual,Petrol,2000,190000,5250000
Suzuki,Alto Japan,2017,Automatic,Petrol,660,69500,5600000
Honda,Civic EX,2020,Automatic,Petrol,1000,42286,15900000
Toyota,Premio 240,2003,Automatic,Petrol,1500,160000,6550000
Suzuki,Alto K10,2012,Manual,Petrol,1000,126699,3150000
Toyota,Corolla,2002,Manual,Petrol,1330,215000,2775000
Toyota,TANK,2018,Automatic,Petrol,1000,50000,8300000
Suzuki,Baleno,2019,Automatic,Petrol,1000,118000,8900000
Nissan,Ex Saloon,1999,Automatic,Petrol,1490,200000,3675000
Daihatsu,Charade,1985,Manual,Diesel,1200,212000,750000
Suzuki,Swift,2003,Manual,Petrol,1300,270000,1350000
Nissan,Sunny B310,1979,Manual,Petrol,1200,84000,1495000
Nissan,AD Wagon,1986,Manual,Petrol,1350,111111,650000
Suzuki,Baleno,2017,Automatic,Petrol,1200,123000,7950000
Toyota,Premio,2020,Automatic,Petrol,1490,80650,18700000
Suzuki,Alto 800 LXI,2016,Manual,Petrol,800,85000,3750000
Mazda,Familia,1999,Manual,Petrol,1323,150000,3265000
Honda,FIT GP5,2014,Automatic,Petrol,1490,92000,8175000
Toyota,Starlet,1992,Manual,Petrol,1290,123456,2200000
Mercedes-Benz,E220d,2019,Automatic,Diesel,2000,38000,39000000
Suzuki,Swift Center Anternna,2003,Automatic,Petrol,1300,187000,4100000
Suzuki,Alto Works RSZ,2002,Automatic,Petrol,660,137000,3375000
Toyota,Corolla 121 LX,2005,Automatic,Petrol,1500,165000,5925000
Morris,Minor,1951,Manual,Petrol,850,200000,1150000
Toyota,Belta,2007,Automatic,Petrol,1300,188000,6475000
Nissan,Sunny,1997,Manual,Petrol,1400,188439,2325000
Toyota,Axio,2015,Automatic,Petrol,1500,102000,11350000
BMW,740le,2018,Automatic,Hybrid,2000,32000,79500000
Honda,FIT GP5,2014,Automatic,Petrol,1500,175000,8150000
Toyota,Corolla 121,2003,Automatic,Petrol,1500,273000,6600000
Suzuki,Alto,2015,Manual,Petrol,800,1111,3650000
Toyota,Corolla,1997,Automatic,Diesel,1500,305000,2450000
Toyota,Aqua,2013,Automatic,Hybrid,1490,105000,7500000
Proton,Wira,2003,Manual,Petrol,1300,185000,2100000
Toyota,Carina,1985,Manual,Petrol,1450,0,550000
Honda,CIVIC EX TECH PACK SEDAN,2020,Automatic,Petrol,1000,45000,15500000
Suzuki,Swift Dzire,2011,Manual,Petrol,1200,188900,3950000
Nissan,Bluebird,1994,Automatic,Diesel,1970,188000,2450000
Toyota,Axio,2013,Automatic,Hybrid,1500,168000,9550000
Peugeot,505,1987,Manual,Diesel,2000,150000,900000
Toyota,Axio WXB,2018,Automatic,Hybrid,1500,82000,15550000
Isuzu,Gemini,1989,Manual,Diesel,1500,196522,1275000
Suzuki,Alto,2010,Manual,Petrol,796,128000,2800000
Nissan,Sunny B211,1977,Manual,Petrol,1200,1111,775000
Mazda,Familia,2001,Automatic,Petrol,1490,250000,4000000
Nissan,FB14,1996,Manual,Petrol,1250,123400,2275000
Suzuki,Alto 800,2015,Manual,Petrol,800,98000,3475000
Mazda,HB 12 HATCHBACK,1987,Manual,Petrol,1480,1,1450000
Hyundai,Santro,2002,Manual,Petrol,1000,235,1750000
Toyota,Prius,2013,Automatic,Hybrid,1800,200000,11000000
Mitsubishi,Lancer,1980,Manual,Petrol,1400,65000,590000
Honda,Fit Shuttle Gp7,2016,Automatic,Petrol,1500,42000,13000000
Mazda,Demio,2010,Automatic,Petrol,1300,141000,5800000
Toyota,Premio,2011,Automatic,Petrol,1500,200000,10300000
Toyota,Allion 240,2006,Automatic,Petrol,1500,170000,7950000
Honda,Fit Shuttle,2012,Automatic,Petrol,1300,2017000,4050000
Toyota,Ce90,1991,Manual,Diesel,1830,230000,2500000
Suzuki,Maruti 800,2007,Manual,Petrol,800,142000,1870000
Honda,INSIGHT,2011,Automatic,Hybrid,1330,192500,7650000
Toyota,Axio,2015,Automatic,Petrol,1500,128000,10700000
Bajaj,Qute,2019,Manual,Petrol,210,31000,1350000
Toyota,Premio 240,2001,Automatic,Petrol,1790,176000,6750000
Daihatsu,Mira ES,2017,Automatic,Petrol,660,56000,5600000
BMW,318i M Sport,2017,Automatic,Petrol,1500,71000,21500000
Toyota,Corolla,1986,Manual,Petrol,1500,32588,595000
Mazda,Familia VY11,1999,Automatic,Petrol,1500,270000,2850000
Toyota,Soluna,2001,Manual,Petrol,1500,100000,4000000
Mercedes-Benz,E300 Bluetec,2014,Automatic,Hybrid,2200,132000,23450000
Mitsubishi,Lancer Box,1983,Manual,Petrol,1200,0,1275000
Kia,Sephia,1999,Manual,Petrol,1600,0,1250000
Ford,Laser,1991,Manual,Petrol,1300,221,580000
Toyota,Premio 260,2008,Automatic,Petrol,1500,107856,9950000
Volvo,S80,2003,Manual,Petrol,2000,100000,4750000
Toyota,Vitz KSP90,2008,Automatic,Petrol,1300,99600,5950000
Suzuki,Estilo,2010,Manual,Petrol,1061,155000,3050000
Nissan,B15,2000,Automatic,Petrol,1300,168000,3675000
Ford,MONDEO,2003,Automatic,Petrol,1900,85000,2500000
Toyota,CE110,1996,Automatic,Diesel,2000,555,3000000
Daihatsu,Charade G100,1987,Manual,Petrol,1000,75000,995000
Toyota,Aqua,2012,Automatic,Petrol,1500,115000,7150000
Nissan,Pulsar,1985,Manual,Petrol,1500,82862,1300000
Ford,Laser,1988,Manual,Petrol,1500,12345,1070000
Austin,Cambridge A55 Mk2,1960,Manual,Petrol,1500,78000,1250000
Suzuki,Alto 800,2015,Manual,Petrol,800,114000,3650000
Toyota,Wigo,2018,Automatic,Petrol,998,95924,7090000
Honda,Fit GP5,2013,Automatic,Hybrid,1450,131476,8375000
Mitsubishi,Lancer CB3,1993,Manual,Petrol,1500,100000,2650000
Porsche,718 Boxter,2016,Automatic,Petrol,2000,22000,53000000
Suzuki,Celerio X,2018,Automatic,Petrol,998,103458,6490000
Perodua,Axia,2016,Automatic,Petrol,998,87329,5890000
Perodua,Axia,2016,Automatic,Petrol,998,78343,5990000
Honda,FIT GP5 S,2015,Automatic,Hybrid,1499,130000,8800000
Mitsubishi,C11,1987,Manual,Petrol,1300,100,990000
BMW,520d,2013,Automatic,Diesel,2000,106000,23000000
Honda,N Wgn Custom,2017,Automatic,Petrol,650,88000,6550000
Mercedes-Benz,E200,2010,Automatic,Petrol,1800,143000,15500000
Morris,Mini Cooper,1969,Manual,Petrol,1000,32562,1600000
Bajaj,Qute,2019,Manual,Petrol,216,60000,1050000
Peugeot,605 SR,1993,Manual,Petrol,2000,145824,1600000
Toyota,Vitz,2008,Automatic,Petrol,1000,170000,5650000
BMW,320d,2011,Automatic,Diesel,2000,165630,13000000
Micro,Micro,2016,Automatic,Petrol,600,17000,1750000
Honda,Civic,2002,Manual,Petrol,1500,175700,5200000
Honda,FIT GP5,2015,Automatic,Hybrid,1500,123000,8150000
Suzuki,Alto,2012,Manual,Petrol,900,198000,2975000
Mitsubishi,Lancer Box,1984,Manual,Petrol,1400,68523,675000
Toyota,Corolla 110,2008,Automatic,Petrol,1500,195000,4775000
Toyota,AXIO,2014,Automatic,Petrol,1490,122088,9800000
Audi,A1 S Line Special Edition,2016,Automatic,Petrol,1000,78000,11000000
BMW,330e,2016,Automatic,Petrol,2000,56400,25000000
Mercedes-Benz,S300h,2017,Automatic,Diesel,2000,63000,56000000
Honda,Fit Gp5,2015,Automatic,Petrol,1500,102000,9000000
Toyota,Premio,2014,Automatic,Petrol,1500,117000,13950000
Nissan,Cedric MY34,1999,Automatic,Petrol,2500,170000,5200000
BMW,MINI COOPER,2013,Automatic,Petrol,1600,59470,14500000
Toyota,110,1998,Automatic,Diesel,1900,270000,3650000
Toyota,Axio X Limited,2011,Automatic,Petrol,1500,83000,8500000
Honda,FIT GP5,2013,Automatic,Petrol,1490,155600,8075000
Suzuki,Swift Rs,2017,Automatic,Petrol,1000,83000,8200000
Nissan,March,1999,Automatic,Petrol,990,124000,2750000
Hyundai,Stellar,1989,Manual,Petrol,1400,0,1150000
Ford,100 E,1958,Manual,Petrol,1000,100000,1385000
Suzuki,Alto,2007,Manual,Petrol,800,131000,2500000
BMW,520I,2011,Automatic,Petrol,2000,147,19500000
Toyota,Axio G Grade,2015,Automatic,Hybrid,1500,89000,11400000
Mazda,MR 90,1992,Manual,Petrol,1300,103000,930000
Proton,Wira,1998,Manual,Petrol,1300,150000,1600000
Suzuki,Estilo,2011,Manual,Petrol,1000,138000,3600000
Mercedes-Benz,W203,2001,Automatic,Diesel,2200,200000,6975000
MG,Magnette,1956,Manual,Petrol,1500,1,1500000
Toyota,Axio WXB,2016,Automatic,Petrol,1500,142000,12400000
Mitsubishi,Lancer Flat Light,1978,Manual,Petrol,1400,12000,675000
Jaguar,XF,2014,Automatic,Petrol,2000,115000,24000000
Honda,Grace EX,2015,Automatic,Hybrid,1500,99600,10950000
Toyota,SOLUNA,2002,Manual,Petrol,1498,192108,3250000
Toyota,Axio WXB,2017,Automatic,Hybrid,1490,103000,13650000
Suzuki,Celerio,2016,Manual,Petrol,1000,160000,4575000
Nissan,B11,1985,Manual,Petrol,1300,143000,1175000
BMW,520d M Sport,2015,Automatic,Diesel,2000,82000,32000000
Toyota,Axio,2015,Automatic,Hybrid,1500,975000,11350000
Suzuki,Alto Japan,2018,Automatic,Petrol,600,65000,5800000
Toyota,Corolla DX Wagon,1986,Manual,Petrol,1300,200000,800000
Toyota,Carina 190,1992,Manual,Petrol,1490,200000,2400000
Suzuki,Wagon R Fz Safety,2015,Automatic,Petrol,650,98000,5550000
Suzuki,Wagon R Turbo,2017,Automatic,Hybrid,660,69000,7390000
Toyota,Aqua,2013,Automatic,Hybrid,1400,139000,7150000
Honda,Grace,2014,Automatic,Petrol,1600,129000,9900000
Toyota,Cynos,1992,Manual,Petrol,1500,85000,2900000
Suzuki,Celerio Vxi,2015,Automatic,Petrol,1000,112000,4875000
Suzuki,Swift,2003,Automatic,Petrol,1330,135000,4150000
Daewoo,Nubira,2004,Automatic,Petrol,1600,173000,1875000
Hyundai,Accent,2012,Automatic,Petrol,1583,110000,5600000
Toyota,Corolla 141,2011,Automatic,Petrol,1600,126000,8950000
Toyota,Passo,2016,Automatic,Petrol,1000,89000,7000000
Suzuki,Alto K10 VXI,2015,Manual,Petrol,1000,122500,4150000
Mercedes-Benz,W140 S Class,1993,Automatic,Petrol,3000,157000,7500000
Nissan,Bluebird,2000,Manual,Diesel,1950,143000,3550000
Toyota,VITZ,2017,Automatic,Petrol,1000,42000,8100000
Toyota,AE110 XE Vintage,2000,Automatic,Petrol,1500,219000,4350000
Mercedes-Benz,Premium Plus,2019,Automatic,Petrol,1322,25000,27000000
Toyota,Ist,2003,Automatic,Petrol,1300,132000,49500000
Toyota,Corolla KE74,1986,Automatic,Petrol,1500,110000,1200000
Mitsubishi,Lancer,1977,Manual,Petrol,1400,800000,8250000
Toyota,Premio,2013,Automatic,Petrol,1500,146769,13800000
Toyota,VITZ,2018,Automatic,Petrol,1000,49000,9250000
Datsun,Redi-GO,2017,Manual,Petrol,800,55000,3550000
Toyota,Axio G Grade,2007,Automatic,Petrol,1500,135000,7450000
Toyota,Axio X Limited,2011,Automatic,Petrol,1500,192000,8260000
Toyota,Prius,2016,Automatic,Petrol,1800,95000,17500000
Suzuki,Celerio,2015,Automatic,Petrol,1000,60000,5200000
Morris,Moris Mainor,1959,Manual,Petrol,1000,11111,111111
Suzuki,Alto,2014,Manual,Petrol,800,121000,3480000
Nissan,B11,1986,Manual,Petrol,1300,1,665000
Honda,CIVIC,2019,Automatic,Petrol,1000,33000,14900000
Toyota,Carina 170,1991,Manual,Petrol,1500,364521,1975000
Suzuki,Wagon R FZ,2018,Automatic,Hybrid,650,95000,6475000
Suzuki,Liana,2006,Manual,Petrol,1300,148000,3700000
Mercedes-Benz,C250 Coupe,2016,Automatic,Petrol,2000,59000,25500000
Hyundai,Accent,2001,Manual,Petrol,1341,204079,2875000
Toyota,Vitz,2008,Automatic,Petrol,1000,178000,5700000
Suzuki,Wagon R,2017,Automatic,Petrol,660,120000,6350000
Micro,MX711,2012,Manual,Petrol,1500,1111,3450000
Nissan,Avenir,1999,Manual,Diesel,1800,180000,1850000
Suzuki,Esteem,2005,Manual,Petrol,1300,95000,2390000
Suzuki,Maruti,2001,Manual,Petrol,800,99511,1580000
Hyundai,Sonata,2000,Automatic,Petrol,2000,100000,1550000
Mercedes-Benz,E230,1996,Automatic,Petrol,2300,1000000,4600000
Suzuki,SWIFT RS,2017,Automatic,Petrol,1000,35000,9300000
Suzuki,Solio Bandit,2016,Automatic,Petrol,1300,100000,7950000
BMW,520D G30,2012,Automatic,Diesel,2000,187000,24850000
Nissan,Sunny HB11,1965,Manual,Diesel,1600,75000,1100000
Peugeot,508,2011,Automatic,Petrol,1600,140000,13950000
Peugeot,508,2011,Automatic,Petrol,1600,125000,14000000
Peugeot,508,2014,Automatic,Diesel,2000,168000,17000000
Perodua,Kelisa,2008,Automatic,Petrol,1000,100000,3700000
Suzuki,Swift,2007,Automatic,Petrol,1300,130000,5390000
Nissan,Tiida,2007,Automatic,Petrol,1500,100000,5300000
Mercedes-Benz,WD 124,1994,Manual,Diesel,2800,280000,5500000
Toyota,Yaris,2018,Automatic,Petrol,1200,940000,12000000
Ford,Laser,1988,Manual,Petrol,1500,160000,1400000
Honda,Insight,2011,Automatic,Hybrid,1300,145000,7500000
Toyota,141 Lxi,2010,Automatic,Petrol,1500,102000,8300000
Austin,Cambridge,1964,Manual,Petrol,1620,99000,995000
Nissan,Trad Sunny HB12,1988,Manual,Petrol,1500,217155,1525000
Toyota,Allion,2006,Automatic,Petrol,1500,200300,8500000
BMW,318i M Sport,2016,Automatic,Petrol,1500,81300,21900000
Toyota,Aqua,2013,Automatic,Petrol,1499,110000,7150000
Mitsubishi,Lancer Box,1981,Manual,Petrol,1300,135789,765000
Hyundai,Accent,2000,Manual,Petrol,1500,157000,2395000
Toyota,Carina AT 150,1986,Manual,Petrol,1500,250000,925000
Hyundai,Atos,2005,Manual,Petrol,1000,110000,2275000
Mitsubishi,Lancer Cs1,2008,Automatic,Petrol,1300,190000,6250000
Toyota,Corona AT 150,1986,Manual,Petrol,1500,265232,1075000
Fiat,Grande Punto,2006,Automatic,Petrol,1400,128000,2500000
Toyota,Vitz,2017,Automatic,Petrol,1000,57480,9000000
Nissan,Presea,1998,Manual,Petrol,1500,238000,2700000
Nissan,B211,1976,Manual,Petrol,1200,150000,580000
Nissan,Trad Sunny,1987,Manual,Petrol,1500,156000,2325000
Toyota,Premio,2018,Automatic,Petrol,1500,72000,18500000
Toyota,Corolla,1985,Manual,Petrol,1300,150000,590000
Toyota,Vitz,2020,Automatic,Petrol,1000,84500,10800000
Proton,Wira,2001,Manual,Petrol,1400,99999,2550000
Toyota,Aqua,2012,Automatic,Hybrid,1300,112000,6950000
Daihatsu,Cuore,1997,Manual,Petrol,840,188000,2050000
Toyota,Prius,2012,Automatic,Petrol,1950,189000,9450000
Nissan,MARCH K11,2001,Automatic,Petrol,1000,182000,3265000
Ford,Mk5,1982,Manual,Diesel,2000,100000,1350000
Toyota,Soluna,2004,Automatic,Petrol,1500,245000,3465000
Mitsubishi,C12,1984,Manual,Petrol,1300,464816,550000
Fiat,1100,1961,Manual,Petrol,1100,145000,1200000
Hyundai,TRAJET GLSA,2000,Automatic,Petrol,1997,230000,3200000
Mazda,RX-8,2008,Automatic,Petrol,1300,80000,8800000
Audi,A3 S-Line Highest Specs,2018,Automatic,Petrol,1000,90000,18500000
Mitsubishi,Lancer,1987,Manual,Petrol,1600,100000,970000
Nissan,March K11,2006,Automatic,Petrol,1000,190000,3200000
Nissan,Sunny,1983,Manual,Petrol,1200,1111111,685000
Mini,Cooper S,2015,Automatic,Petrol,2000,78000,18800000
Nissan,Presea,1999,Manual,Petrol,1490,263678,2900000
Toyota,Aqua,2013,Automatic,Hybrid,1500,1720000,7600000
Toyota,Carina,1997,Manual,Diesel,1970,153000,4600000
Nissan,Primera P11,1999,Manual,Petrol,1998,226000,2790000
Toyota,Corsa,1992,Manual,Diesel,1500,280000,2150000
Toyota,DX Wagon,1984,Manual,Petrol,1300,0,1350000
Toyota,AXIO WXB,2017,Automatic,Hybrid,1490,25000,14300000
Mazda,Axela,2013,Automatic,Hybrid,2000,73500,12500000
Audi,A1,2018,Automatic,Petrol,990,18400,12500000
Mitsubishi,Lancer Box,1980,Manual,Petrol,1500,250000,875000
Toyota,Allion 260,2010,Automatic,Petrol,1500,169000,9975000
Mitsubishi,Lancer Box,1983,Manual,Petrol,1400,91564,1400000
Suzuki,Maruti 800,2006,Manual,Petrol,800,70417,1825000
Toyota,Corolla 111,1996,Manual,Petrol,1300,170000,2750000
Audi,A6 S-Line,2017,Automatic,Petrol,1800,78000,24900000
Mitsubishi,Lancer,1987,Manual,Petrol,1200,1111,1075000
Toyota,Passo,2008,Automatic,Petrol,990,146174,5190000
Mitsubishi,Lancer Box,1980,Manual,Petrol,1400,100000,1250000
Mini,Austin Cooper,1961,Manual,Petrol,1000,200000,1790000
Toyota,Axio,2013,Automatic,Petrol,1490,153000,9900000
Nissan,Almera VL,2023,Automatic,Petrol,1000,28000,118500000
Toyota,Corolla Ke72,1983,Manual,Petrol,1290,300000,800000
Honda,CIVIC EK3,1997,Automatic,Petrol,1500,159000,1400000
Toyota,Corolla 141,2008,Automatic,Petrol,1600,150000,6700000
Mercedes-Benz,C220,2000,Manual,Diesel,2148,146000,7175000
Suzuki,Alto,2015,Manual,Petrol,600,100000,3550000
Mercedes-Benz,123,1984,Manual,Diesel,240,169000,4000000
Toyota,Vitz,2017,Automatic,Petrol,990,52000,8500000
Honda,Fit GP5,2015,Automatic,Hybrid,1500,97000,8500000
Toyota,Corolla,2010,Automatic,Petrol,1500,102000,8300000
Kia,Cerato,2011,Automatic,Petrol,1600,132000,7050000
Hyundai,Accent,2012,Automatic,Petrol,1600,145000,5700000
Nissan,HB12,1987,Manual,Petrol,1300,225500,1425000
Toyota,DX WAGON,1982,Manual,Petrol,1400,150000,875000
Suzuki,Baleno,2019,Automatic,Petrol,1000,147000,9600000
Hyundai,Accent,2001,Automatic,Petrol,1500,1234,2800000
Toyota,Vitz KSP90,2007,Automatic,Petrol,1000,134000,5250000
Toyota,Premio,2007,Automatic,Petrol,1500,128000,9700000
Mitsubishi,Lancer Flat Light,1978,Manual,Petrol,1400,66438,690000
Volvo,V40,2000,Automatic,Diesel,1870,83000,2350000
Honda,Insight,2009,Automatic,Hybrid,1300,125000,6850000
Toyota,Corona CT 140,1985,Manual,Diesel,1800,55555,1369999
Micro,Panda,2016,Manual,Petrol,1000,56335,2950000
Nissan,Fg10 Bluebird Selphy,2002,Automatic,Petrol,1500,2,4550000
Toyota,Allion 260,2007,Automatic,Petrol,1490,170000,9200000
Toyota,Carina AT150,1985,Manual,Petrol,1450,90,650000
Toyota,Premio,2013,Automatic,Petrol,1500,127000,12500000
Toyota,Vitz,1999,Automatic,Petrol,990,100000,3900000
Volvo,S90 Inscription T5,2017,Automatic,Petrol,2000,30000,36500000
Kia,Rio,2003,Automatic,Petrol,1500,114000,2100000
Toyota,DX WAGON,1985,Manual,Petrol,1300,250000,1050000
Mitsubishi,Lancer,1978,Manual,Petrol,1500,1236,450000
Toyota,Premio,2017,Automatic,Petrol,1500,139500,16000000
Mercedes-Benz,E300,2015,Automatic,Diesel,2200,15,18500000
Mitsubishi,Lancer Cs1 Efi,2001,Manual,Petrol,1300,201829,4630000
Toyota,Avanza,2011,Automatic,Petrol,1500,180000,8500000
Mercedes-Benz,190D,1984,Manual,Diesel,2300,160000,2850000
Nissan,Dayz,2016,Automatic,Petrol,650,69710,6150000
Toyota,Vitz,2016,Automatic,Petrol,1000,67000,7950000
Suzuki,Alto,2008,Manual,Petrol,800,280000,2850000
Toyota,Axio,2014,Automatic,Petrol,1500,146000,9350000
Toyota,Axio G,2014,Automatic,Hybrid,1500,127000,9200000
Audi,A6 1.8 TFSI,2015,Automatic,Petrol,1800,80500,25000000
Daihatsu,Charade,1981,Manual,Petrol,1000,283438,675000
BMW,330e,2016,Automatic,Hybrid,2000,102000,20500000
Nissan,Sunny,1987,Manual,Petrol,1500,200000,1385000
Toyota,Axio,2014,Automatic,Hybrid,1500,184000,9700000
Toyota,Dx Wagon,1985,Manual,Petrol,1300,100000,985000
Toyota,Prius,2011,Automatic,Hybrid,1800,243000,10300000
Nissan,March K11,1997,Manual,Petrol,1000,233027,2400000
Suzuki,Alto,2015,Manual,Petrol,800,76000,3550000
Nissan,March HK11,1996,Manual,Petrol,1300,210000,2295000
Honda,Civic EX1,2004,Automatic,Petrol,1500,100000,4900000
Hyundai,Accent,2001,Manual,Petrol,1341,204275,2875000
Perodua,Viva Elite,2011,Automatic,Petrol,1000,127000,4550000
Toyota,Axio,2018,Automatic,Hybrid,1500,92000,14300000
Toyota,Allion G,2007,Automatic,Petrol,1500,190000,8750000
Toyota,Dx Wagon,1985,Manual,Petrol,1300,235487,1090000
Mitsubishi,Galant,1973,Manual,Petrol,1400,11111,5500
Honda,Fit Gp5,2013,Automatic,Hybrid,1300,135000,7950000
Honda,City,2001,Automatic,Petrol,1500,180000,3200000
Mazda,323 Bj5p,2001,Automatic,Petrol,1500,98000,3550000
Suzuki,Alto Japan,1999,Manual,Petrol,660,162000,1950000
Suzuki,Alto,2015,Manual,Petrol,1490,90000,3450000
Honda,FIT GP1,2012,Automatic,Hybrid,1300,148000,6950000
Perodua,Viva Elite,2012,Automatic,Petrol,1000,132000,4600000
Perodua,Axia,2017,Automatic,Petrol,998,59000,6390000
Mazda,Flair,2014,Automatic,Petrol,650,98626,5390000
Honda,Grace EX,2014,Automatic,Hybrid,1490,150000,9549000
Suzuki,Celerio Vxi,2014,Automatic,Petrol,1000,69000,4750000
Mercedes-Benz,S400,2014,Automatic,Hybrid,3500,32000,58000000
Toyota,Aqua,2015,Automatic,Hybrid,1500,158000,9450000
Nissan,B310,1980,Manual,Petrol,1200,100000,650000
Mitsubishi,Lancer C11,1989,Manual,Petrol,1300,0,1350000
Renault,Kwid,2018,Manual,Petrol,1000,81000,3425000
Fiat,Linea,2011,Manual,Petrol,1400,94500,3100000
Proton,Savvy,2007,Manual,Petrol,1200,92000,2300000
Suzuki,Wagon R FZ Premium,2018,Automatic,Petrol,660,63500,6495000
Nissan,FB14,1994,Manual,Petrol,1500,120000,2350000
Toyota,Premio,2009,Automatic,Petrol,1500,99000,10000000
Suzuki,Maruti,2003,Manual,Petrol,800,76958,400000
Suzuki,Maruti,1982,Manual,Petrol,800,65980,620000
Nissan,FN 15 Pulsar,1999,Automatic,Petrol,1490,210000,3250000
Daihatsu,Charmant,1984,Manual,Petrol,1300,150000,375000
Toyota,Vitz Safety Edition,2017,Automatic,Petrol,990,100196,8050000
Hyundai,Matrix GL,2001,Manual,Petrol,1590,226000,1500000
Subaru,Subaru,2008,Manual,Petrol,650,195000,2695000
Suzuki,Ciez,2016,Automatic,Petrol,1400,96000,5100000
Suzuki,Alto Lxi,2016,Manual,Petrol,800,69723,3490000
Fiat,Linea,2011,Manual,Petrol,1400,150000,4000000
Mitsubishi,Lancer Box,1984,Manual,Petrol,1300,1245788,7650000
Suzuki,Wagon R,2005,Manual,Petrol,1000,101900,2750000
Suzuki,Swift Kei,2010,Manual,Petrol,650,135000,3500000
Mitsubishi,Lancer Box,1980,Manual,Petrol,1400,314000,695000
Suzuki,A-Star VXI,2011,Manual,Petrol,998,740000,4500000
Toyota,Premio,2020,Automatic,Petrol,1500,43000,20800000
Toyota,Corona AT 150,1987,Manual,Petrol,1500,240000,1375000
Toyota,ALLION 260,2008,Automatic,Petrol,1500,203000,9000000
Mitsubishi,10 Light Galant,1973,Manual,Petrol,1400,200000,620000
Nissan,HB11,1986,Manual,Petrol,1480,360000,810000
Nissan,Sunny HB11,1987,Manual,Petrol,1500,300000,1280000
Mercedes-Benz,GLA200,2015,Automatic,Petrol,1600,65000,18500000
Nissan,Sunny,2007,Automatic,Petrol,1295,115000,4600000
Suzuki,Swift,2008,Automatic,Petrol,1240,150000,5700000
Honda,Civic,1985,Manual,Petrol,1300,100000,875000
Zotye,Z100,2019,Manual,Petrol,1000,40000,2950000
Toyota,Carina TI,1996,Automatic,Diesel,1970,256000,3600000
Toyota,Axio,2015,Automatic,Petrol,1500,160000,10200000
Honda,Grace,2014,Automatic,Petrol,1500,170000,11000000
Toyota,Vitz,2018,Automatic,Petrol,1000,103000,8200000
Suzuki,Aerio,2003,Automatic,Petrol,1500,120000,3750000
Mitsubishi,Lancer Flat Light,1979,Manual,Petrol,1400,38521,465000
Toyota,Aqua G Grade,2015,Automatic,Petrol,1500,104300,9095000
Daihatsu,Charade,1985,Manual,Petrol,1000,270000,1290000
Toyota,Carina,1995,Manual,Petrol,1490,200000,2800000
Nissan,Ad Wagon,1985,Manual,Petrol,1200,59666,625000
Daewoo,LEGANZASX22A,2001,Automatic,Petrol,2200,175000,2200000
Audi,A5,2018,Automatic,Petrol,1500,95000,26000000
Mazda,Demio,2000,Automatic,Petrol,1300,168,2700000
Peugeot,304,1973,Manual,Petrol,1300,10,900000
Toyota,AQUA G GRADE,2014,Automatic,Petrol,1496,166000,8200000
Toyota,Premio,2015,Automatic,Petrol,1500,108000,14200000
Toyota,Allion 260,2008,Automatic,Petrol,1500,158000,9150000
Toyota,Corolla DX Wagon,1985,Manual,Petrol,1300,100000,1650000
Nissan,B211,1976,Manual,Petrol,1200,1235,550000
Hyundai,Matrix,2001,Automatic,Petrol,1599,150000,2500000
Morris,Minor,1957,Manual,Petrol,1000,35000,750000
Daewoo,Espero,1996,Manual,Petrol,1798,134000,1595000
Toyota,Toyota,1983,Manual,Petrol,1400,9500,595000
Nissan,Pulsar,1991,Manual,Petrol,1650,135000,2000000
